customer_id,country,industry,subscription_type,customer_segment,behavioral_segment,profitability_tier,churn_risk_level,customer_value_tier,signup_cohort
CUST_001186,France,Finance,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-03
CUST_001187,Canada,Real Estate,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001188,Canada,Media,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001189,UK,Healthcare,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-03
CUST_001190,UK,Education,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001191,Japan,Energy,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-03
CUST_001192,Brazil,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001193,UK,Retail,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001194,UK,Education,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001195,Canada,Consulting,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001196,UK,Retail,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001197,UK,Media,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-03
CUST_001198,Brazil,Energy,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001199,USA,Consulting,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-03
CUST_001200,France,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001201,UK,Real Estate,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001202,UK,Finance,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-03
CUST_001203,Canada,Real Estate,Professional,At Risk,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001204,UK,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001205,Singapore,Technology,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001206,Canada,Energy,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001207,Germany,Media,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001208,Germany,Healthcare,Premium,Promising,VIP Elite,High Profit,Low,Platinum,2024-03
CUST_001209,UK,Consulting,Basic,Lost,Engaged Regulars,High Profit,High,Silver,2024-03
CUST_001210,USA,Real Estate,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001211,USA,Healthcare,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001212,Australia,Technology,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001213,USA,Media,Enterprise,Promising,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001214,USA,Energy,Premium,Promising,VIP Elite,High Profit,Low,Platinum,2024-03
CUST_001215,UK,Healthcare,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-03
CUST_001216,France,Consulting,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-03
CUST_001217,Singapore,Energy,Basic,Hibernating,Engaged Regulars,Medium Profit,High,Silver,2024-03
CUST_001218,India,Real Estate,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001219,UK,Education,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001220,Germany,Retail,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001221,Germany,Education,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001222,Australia,Consulting,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-03
CUST_001223,UK,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001224,USA,Healthcare,Basic,Potential Loyalists,Engaged Regulars,Medium Profit,Low,Bronze,2024-03
CUST_001225,USA,Retail,Basic,Hibernating,Engaged Regulars,Loss-Making,High,Bronze,2024-03
CUST_001226,USA,Education,Premium,Hibernating,Engaged Regulars,High Profit,High,Platinum,2024-03
CUST_001227,Germany,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001228,France,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001229,UK,Technology,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001230,Germany,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001231,Singapore,Media,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-03
CUST_001232,France,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001233,France,Healthcare,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-03
CUST_001234,UK,Media,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-03
CUST_001235,Germany,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001236,USA,Healthcare,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-03
CUST_001237,Brazil,Technology,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-03
CUST_001238,Germany,Consulting,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001239,USA,Real Estate,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001240,USA,Consulting,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001241,USA,Finance,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001242,India,Technology,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001243,Germany,Technology,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001244,Germany,Media,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001245,France,Real Estate,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001246,USA,Finance,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001247,Australia,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001248,Germany,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001249,France,Consulting,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001250,Singapore,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001251,Japan,Media,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001252,France,Consulting,Premium,Hibernating,Engaged Regulars,High Profit,High,Platinum,2024-04
CUST_001253,USA,Retail,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001254,Japan,Education,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001255,Japan,Real Estate,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001256,USA,Finance,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001257,UK,Energy,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001258,France,Energy,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001259,USA,Energy,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001260,Canada,Retail,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001261,Canada,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001262,USA,Finance,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001263,Australia,Finance,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001264,USA,Education,Premium,About to Sleep,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001265,USA,Education,Premium,About to Sleep,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001266,Canada,Consulting,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001267,USA,Media,Basic,Hibernating,Engaged Regulars,Medium Profit,High,Bronze,2024-04
CUST_001268,Canada,Energy,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001269,Canada,Media,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001270,Australia,Energy,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001271,France,Media,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001272,Japan,Technology,Professional,At Risk,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001273,USA,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001274,USA,Manufacturing,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001275,UK,Technology,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001276,UK,Manufacturing,Basic,Promising,Engaged Regulars,High Profit,Low,Bronze,2024-04
CUST_001277,Australia,Energy,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001278,USA,Real Estate,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001279,Germany,Energy,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001280,USA,Energy,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001281,Australia,Energy,Professional,Hibernating,Engaged Regulars,Medium Profit,High,Silver,2024-04
CUST_001282,USA,Manufacturing,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001283,UK,Technology,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001284,USA,Media,Basic,Lost,Engaged Regulars,High Profit,Low,Bronze,2024-04
CUST_001285,Australia,Education,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001286,UK,Technology,Enterprise,Promising,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001287,UK,Manufacturing,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001288,USA,Real Estate,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001289,Singapore,Education,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001290,UK,Energy,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001291,USA,Retail,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001292,Germany,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001293,France,Finance,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001294,USA,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001295,USA,Finance,Professional,Hibernating,Engaged Regulars,High Profit,High,Gold,2024-04
CUST_001296,Japan,Healthcare,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001297,Germany,Media,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001298,USA,Manufacturing,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001299,USA,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001300,USA,Technology,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001301,France,Finance,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-04
CUST_001302,Canada,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001303,USA,Consulting,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001304,USA,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001305,Canada,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001306,Japan,Healthcare,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001307,USA,Education,Professional,Hibernating,Engaged Regulars,High Profit,High,Silver,2024-04
CUST_001308,UK,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001309,UK,Energy,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-04
CUST_001310,Japan,Energy,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-04
CUST_001311,Australia,Healthcare,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-04
CUST_001312,UK,Retail,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001313,UK,Education,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-04
CUST_001314,USA,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-04
CUST_001315,Germany,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001316,France,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001317,USA,Technology,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001318,Canada,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001319,India,Consulting,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-05
CUST_001320,India,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001321,USA,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001322,Australia,Healthcare,Professional,At Risk,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001323,USA,Energy,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001324,India,Technology,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001325,UK,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001326,USA,Energy,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001327,UK,Technology,Basic,Lost,Engaged Regulars,High Profit,Low,Bronze,2024-05
CUST_001328,Australia,Retail,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001329,Japan,Healthcare,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001330,USA,Finance,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001331,Germany,Energy,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001332,USA,Healthcare,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001333,France,Retail,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001334,USA,Media,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001335,Canada,Retail,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001336,France,Media,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001337,Canada,Healthcare,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001338,Brazil,Finance,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001339,UK,Education,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001340,USA,Healthcare,Professional,Hibernating,Engaged Regulars,Low Profit,High,Bronze,2024-05
CUST_001341,USA,Manufacturing,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001342,USA,Consulting,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001343,UK,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001344,USA,Real Estate,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001345,Germany,Media,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001346,Germany,Media,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001347,USA,Energy,Professional,Promising,Engaged Regulars,Medium Profit,Low,Silver,2024-05
CUST_001348,India,Consulting,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001349,Canada,Consulting,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001350,Australia,Healthcare,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001351,Germany,Energy,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001352,USA,Manufacturing,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001353,Australia,Manufacturing,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001354,USA,Real Estate,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001355,USA,Technology,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001356,Australia,Energy,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001357,UK,Media,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001358,USA,Energy,Basic,Promising,Engaged Regulars,High Profit,Low,Bronze,2024-05
CUST_001359,France,Finance,Premium,Promising,VIP Elite,High Profit,Low,Platinum,2024-05
CUST_001360,Japan,Education,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001361,Brazil,Technology,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001362,Australia,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001363,UK,Technology,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001364,USA,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001365,USA,Energy,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001366,Canada,Manufacturing,Professional,Hibernating,Engaged Regulars,Medium Profit,High,Silver,2024-05
CUST_001367,USA,Education,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001368,India,Energy,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001369,Singapore,Finance,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001370,India,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-05
CUST_001371,UK,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001372,USA,Consulting,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001373,France,Energy,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-05
CUST_001374,France,Energy,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001375,Australia,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001376,UK,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001377,USA,Real Estate,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001378,Brazil,Education,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001379,Germany,Retail,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001380,Canada,Consulting,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001381,USA,Retail,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-05
CUST_001382,France,Real Estate,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001383,USA,Manufacturing,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-05
CUST_001384,Germany,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001385,Germany,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-05
CUST_001386,USA,Media,Basic,Need Attention,Engaged Regulars,High Profit,Low,Bronze,2024-05
CUST_001387,Australia,Education,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-05
CUST_001388,Germany,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001389,USA,Media,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001390,UK,Education,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001391,USA,Education,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001392,Singapore,Real Estate,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001393,Japan,Manufacturing,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001394,India,Healthcare,Basic,Lost,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001395,India,Consulting,Premium,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001396,Canada,Manufacturing,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001397,Germany,Finance,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001398,UK,Retail,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001399,USA,Healthcare,Professional,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001400,Singapore,Technology,Basic,Potential Loyalists,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001401,Australia,Technology,Enterprise,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001402,India,Consulting,Premium,Potential Loyalists,VIP Elite,High Profit,Low,Platinum,2024-06
CUST_001403,Germany,Consulting,Premium,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001404,Australia,Technology,Basic,Hibernating,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001405,Germany,Energy,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001406,USA,Energy,Professional,At Risk,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001407,France,Finance,Basic,Lost,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001408,Germany,Retail,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001409,Germany,Consulting,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001410,USA,Manufacturing,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001411,Brazil,Energy,Basic,Lost,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001412,France,Media,Basic,Hibernating,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001413,UK,Technology,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001414,Canada,Consulting,Basic,Hibernating,Engaged Regulars,Medium Profit,High,Bronze,2024-06
CUST_001415,UK,Energy,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001416,Germany,Finance,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001417,USA,Consulting,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001418,UK,Finance,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001419,Singapore,Real Estate,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001420,Australia,Technology,Basic,About to Sleep,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001421,UK,Real Estate,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001422,Brazil,Manufacturing,Premium,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001423,France,Technology,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001424,Australia,Energy,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001425,Germany,Education,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001426,France,Real Estate,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001427,USA,Technology,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001428,USA,Education,Professional,Lost,Engaged Regulars,Medium Profit,Low,Silver,2024-06
CUST_001429,USA,Energy,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001430,USA,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001431,Japan,Manufacturing,Basic,About to Sleep,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001432,India,Consulting,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001433,UK,Media,Professional,About to Sleep,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001434,Germany,Healthcare,Enterprise,About to Sleep,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001435,USA,Media,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001436,Brazil,Retail,Premium,At Risk,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001437,Brazil,Education,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001438,Australia,Education,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001439,Germany,Real Estate,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001440,France,Technology,Basic,Promising,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001441,UK,Finance,Enterprise,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001442,USA,Retail,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001443,USA,Manufacturing,Premium,Promising,Engaged Regulars,High Profit,Low,Platinum,2024-06
CUST_001444,Germany,Finance,Professional,Promising,Engaged Regulars,High Profit,Low,Silver,2024-06
CUST_001445,Australia,Consulting,Enterprise,Hibernating,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001446,UK,Healthcare,Professional,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001447,Australia,Media,Professional,Promising,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001448,USA,Healthcare,Enterprise,At Risk,Engaged Regulars,High Profit,Low,Gold,2024-06
CUST_001449,Germany,Real Estate,Basic,Lost,Engaged Regulars,High Profit,Low,Bronze,2024-06
CUST_001450,UK,Consulting,Basic,Need Attention,Engaged Regulars,Medium Profit,Low,Bronze,2024-06
CUST_001451,USA,Media,Enterprise,Potential Loyalists,Engaged Regulars,High Profit,Low,Gold,2024-06
