customer_id,country,industry,subscription_type,monthly_fee,total_revenue,churn_probability,churn_risk_level,value_score,priority_rank,urgency,action_timeline,contact_channel,primary_action,secondary_action,specific_recommendation,recommended_discount_pct,action_1,action_2,action_3,action_4
CUST_000642,Germany,Education,Basic,89.35,718.01,0.9999999999999964,High,10.07,173,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,21,Send win-back email with special offer,Offer 21% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000805,USA,Finance,Professional,241.33,2389.39,0.9998955953070664,High,9.93,174,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 183 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000865,Australia,Education,Professional,194.94,2605.06,0.8912244239978201,High,9.82,175,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 110 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000815,USA,Manufacturing,Professional,269.18,2464.4300000000003,0.9999867024540182,High,9.68,176,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 199 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000661,USA,Education,Basic,86.99,355.87,1.0,High,9.22,177,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000771,Canada,Healthcare,Basic,44.99,450.61,0.999999984481911,High,9.19,178,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 266 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000763,Germany,Media,Basic,48.04,443.6,0.999999998890243,High,9.07,179,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 302 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000743,UK,Manufacturing,Basic,34.85,279.41,0.99999999997917,High,8.98,180,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 343 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000793,Singapore,Retail,Basic,80.27,727.43,0.9999999938255082,High,8.91,181,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 278 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000715,France,Media,Enterprise,545.07,1553.87,1.0,High,8.88,182,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 514 days inactive,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000695,India,Healthcare,Professional,125.54,483.97,1.0,High,8.87,183,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001226,USA,Education,Premium,2658.77,10528.02,0.9999998372907712,High,8.79,184,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 196 days inactive,20,Schedule VIP retention call with account manager,Offer 20% discount on annual renewal,Provide complimentary premium support for 3 months,Invite to exclusive executive roundtable event
CUST_000896,USA,Finance,Professional,253.87,2405.7,0.9999924216146382,High,8.78,185,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 210 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000992,Germany,Technology,Professional,256.31,2295.65,0.6753402628270768,High,8.72,186,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 99 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000790,France,Consulting,Professional,147.52,1071.58,0.9999999999668114,High,8.7,187,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 339 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000978,Singapore,Technology,Premium,2003.2,6887.28,0.9999999999996012,High,8.57,188,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 344 days inactive,20,Schedule VIP retention call with account manager,Offer 20% discount on annual renewal,Provide complimentary premium support for 3 months,Invite to exclusive executive roundtable event
CUST_000836,UK,Retail,Enterprise,365.31,2367.45,0.9999999999758462,High,8.54,189,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000866,UK,Real Estate,Professional,167.81,1359.64,0.9999998832703432,High,8.43,190,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 258 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000848,UK,Education,Basic,37.58,341.29,0.9999998489941962,High,8.34,191,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 237 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000839,USA,Technology,Professional,265.07,1614.83,0.9999999999467444,High,8.27,192,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000766,UK,Real Estate,Professional,190.04,381.92,0.9999999999999996,High,8.18,193,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000794,Canada,Energy,Professional,251.1,1027.54,0.9999999999999988,High,8.14,194,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000801,USA,Manufacturing,Basic,36.28,206.25,0.9999999999999468,High,7.99,195,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001094,Japan,Finance,Enterprise,395.16,3431.85,0.990900040764844,High,7.93,196,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 128 days inactive,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000891,USA,Education,Enterprise,941.53,3114.8900000000003,0.9999999999999956,High,7.87,197,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000814,USA,Finance,Professional,146.35,599.64,0.999999999999984,High,7.79,198,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001022,Germany,Technology,Basic,65.07,636.68,0.9564192125493064,High,7.77,199,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 110 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000907,USA,Retail,Basic,75.59,534.78,0.9999999676386356,High,7.68,200,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 264 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000900,USA,Education,Basic,50.12,360.57,0.9999999866246116,High,7.66,201,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 267 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001010,USA,Technology,Professional,166.57,1306.57,0.9997886332109912,High,7.57,202,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000987,USA,Manufacturing,Professional,162.95,1162.57,0.9999994061951192,High,7.46,203,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001009,UK,Manufacturing,Enterprise,926.92,3675.18,0.9999999998032244,High,7.46,204,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 296 days inactive,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_000934,USA,Education,Basic,47.28,335.32,0.9999998788528162,High,7.41,205,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 243 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001007,Brazil,Education,Basic,77.34,608.9,0.999970229378652,High,7.37,206,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001000,USA,Education,Basic,90.45,623.96,0.9999990421233356,High,7.2,207,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000995,UK,Finance,Professional,128.64,853.61,0.999999829146236,High,7.08,208,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 248 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_000982,Japan,Finance,Basic,97.05,593.62,0.999999954438018,High,7.05,209,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 254 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000899,Canada,Media,Basic,70.02,296.35,0.9999999999960798,High,7.03,210,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 356 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000989,USA,Energy,Professional,178.47,978.99,0.999999993706558,High,6.92,211,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 280 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001032,Australia,Healthcare,Professional,235.23,1224.39,0.9999999028629764,High,6.71,212,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 252 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001209,UK,Consulting,Basic,60.37,497.07,0.6240869057694562,High,6.62,213,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Send win-back email with special offer,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001162,France,Manufacturing,Basic,47.49,338.02,0.9904685731586216,High,6.38,214,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 127 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_000952,Australia,Education,Basic,29.27,92.93,0.9999999999991254,High,6.36,215,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001124,USA,Real Estate,Enterprise,550.48,2150.62,0.999999978311758,High,6.3,216,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_001217,Singapore,Energy,Basic,68.36,496.86,0.9816481431322296,High,6.3,217,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001066,USA,Consulting,Basic,57.29,281.2,0.9999998914488004,High,6.17,218,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001295,USA,Finance,Professional,246.02,1440.56,0.9455212508458284,High,6.09,219,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001062,India,Manufacturing,Professional,151.23,572.71,0.9999999562664824,High,6.03,220,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 260 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001307,USA,Education,Professional,204.08,1073.4,0.9957036163908196,High,5.58,221,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001366,Canada,Manufacturing,Professional,141.01,679.05,0.968543750894661,High,5.3,222,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001414,Canada,Consulting,Basic,76.89,374.8,0.8702457549097112,High,5.13,223,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Send win-back email with special offer,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001225,USA,Retail,Basic,29.15,86.94,0.999999346608296,High,4.86,224,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 225 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001669,Brazil,Energy,Enterprise,869.77,2953.53,0.8174182881488486,High,4.86,225,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Escalate to enterprise success team immediately,Offer 20% discount + dedicated support,Schedule executive business review meeting,Provide custom integration support package
CUST_001281,Australia,Energy,Professional,255.86,755.23,0.9999970883798408,High,4.83,226,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001267,USA,Media,Basic,76.2,223.99,0.9999971450827494,High,4.73,227,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 206 days inactive,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001539,India,Manufacturing,Basic,44.84,174.93,0.7628942141211386,High,4.49,228,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
CUST_001340,USA,Healthcare,Professional,109.85,322.49,0.9998928831792268,High,4.47,229,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Re-engagement campaign - 173 days inactive,20,Initiate proactive outreach call,Offer 20% discount on next renewal,Provide free upgrade trial to Enterprise tier,Send personalized value demonstration
CUST_001587,USA,Healthcare,Basic,77.88,226.81,0.9876737550231902,High,3.93,230,Critical,Within 24-48 hours,Phone + Email,Immediate Retention Call,Exclusive Discount Offer,Address payment issues - offer alternative payment methods,20,Send win-back email with special offer,Offer 20% discount + free tier upgrade trial,Provide onboarding assistance call,Share success stories from similar customers
